constructorResultsId,constructorId,points,name,nationality,year,round,circuitId,name_1,date,time
5811,55,0,"Theodore","Hong Kong",1982,5,40,"Belgian Grand Prix","1982-05-09",\N
5812,34,9,"Brabham","British",1982,6,6,"Monaco Grand Prix","1982-05-23",\N
5813,6,6,"Ferrari","Italian",1982,6,6,"Monaco Grand Prix","1982-05-23",\N
5814,51,4,"Alfa Romeo","Italian",1982,6,6,"Monaco Grand Prix","1982-05-23",\N
5815,32,5,"Team Lotus","British",1982,6,6,"Monaco Grand Prix","1982-05-23",\N
5816,3,1,"Williams","British",1982,6,6,"Monaco Grand Prix","1982-05-23",\N
5817,4,0,"Renault","French",1982,6,6,"Monaco Grand Prix","1982-05-23",\N
5818,25,0,"Tyrrell","British",1982,6,6,"Monaco Grand Prix","1982-05-23",\N
5819,21,0,"Arrows","British",1982,6,6,"Monaco Grand Prix","1982-05-23",\N
5820,1,0,"McLaren","British",1982,6,6,"Monaco Grand Prix","1982-05-23",\N
5821,54,0,"ATS","Italian",1982,6,6,"Monaco Grand Prix","1982-05-23",\N
5822,27,0,"Ligier","French",1982,6,6,"Monaco Grand Prix","1982-05-23",\N
5823,55,0,"Theodore","Hong Kong",1982,6,6,"Monaco Grand Prix","1982-05-23",\N
5824,37,0,"March","British",1982,6,6,"Monaco Grand Prix","1982-05-23",\N
5825,53,0,"Toleman","British",1982,6,6,"Monaco Grand Prix","1982-05-23",\N
5826,45,0,"Osella","Italian",1982,6,6,"Monaco Grand Prix","1982-05-23",\N
5827,57,0,"Ensign","British",1982,6,6,"Monaco Grand Prix","1982-05-23",\N
5828,56,0,"Fittipaldi","Brazilian",1982,6,6,"Monaco Grand Prix","1982-05-23",\N
5829,1,9,"McLaren","British",1982,7,37,"Detroit Grand Prix","1982-06-06",\N
5830,27,7,"Ligier","French",1982,7,37,"Detroit Grand Prix","1982-06-06",\N
5831,6,4,"Ferrari","Italian",1982,7,37,"Detroit Grand Prix","1982-06-06",\N
5832,3,5,"Williams","British",1982,7,37,"Detroit Grand Prix","1982-06-06",\N
5833,37,0,"March","British",1982,7,37,"Detroit Grand Prix","1982-06-06",\N
5834,21,0,"Arrows","British",1982,7,37,"Detroit Grand Prix","1982-06-06",\N
5835,25,0,"Tyrrell","British",1982,7,37,"Detroit Grand Prix","1982-06-06",\N
5836,4,0,"Renault","French",1982,7,37,"Detroit Grand Prix","1982-06-06",\N
5837,56,0,"Fittipaldi","Brazilian",1982,7,37,"Detroit Grand Prix","1982-06-06",\N
5838,32,0,"Team Lotus","British",1982,7,37,"Detroit Grand Prix","1982-06-06",\N
5839,51,0,"Alfa Romeo","Italian",1982,7,37,"Detroit Grand Prix","1982-06-06",\N
5840,54,0,"ATS","Italian",1982,7,37,"Detroit Grand Prix","1982-06-06",\N
5841,57,0,"Ensign","British",1982,7,37,"Detroit Grand Prix","1982-06-06",\N
5842,34,0,"Brabham","British",1982,7,37,"Detroit Grand Prix","1982-06-06",\N
5843,45,0,"Osella","Italian",1982,7,37,"Detroit Grand Prix","1982-06-06",\N
5844,55,0,"Theodore","Hong Kong",1982,7,37,"Detroit Grand Prix","1982-06-06",\N
5845,34,15,"Brabham","British",1982,8,7,"Canadian Grand Prix","1982-06-13",\N
5846,1,4,"McLaren","British",1982,8,7,"Canadian Grand Prix","1982-06-13",\N
5847,32,3,"Team Lotus","British",1982,8,7,"Canadian Grand Prix","1982-06-13",\N
5848,21,2,"Arrows","British",1982,8,7,"Canadian Grand Prix","1982-06-13",\N
5849,51,1,"Alfa Romeo","Italian",1982,8,7,"Canadian Grand Prix","1982-06-13",\N
5850,3,0,"Williams","British",1982,8,7,"Canadian Grand Prix","1982-06-13",\N
5851,6,0,"Ferrari","Italian",1982,8,7,"Canadian Grand Prix","1982-06-13",\N
5852,27,0,"Ligier","French",1982,8,7,"Canadian Grand Prix","1982-06-13",\N
5853,37,0,"March","British",1982,8,7,"Canadian Grand Prix","1982-06-13",\N
5854,25,0,"Tyrrell","British",1982,8,7,"Canadian Grand Prix","1982-06-13",\N
5855,4,0,"Renault","French",1982,8,7,"Canadian Grand Prix","1982-06-13",\N
5856,54,0,"ATS","Italian",1982,8,7,"Canadian Grand Prix","1982-06-13",\N
5857,57,0,"Ensign","British",1982,8,7,"Canadian Grand Prix","1982-06-13",\N
5858,45,0,"Osella","Italian",1982,8,7,"Canadian Grand Prix","1982-06-13",\N
5859,55,0,"Theodore","Hong Kong",1982,8,7,"Canadian Grand Prix","1982-06-13",\N
5860,56,0,"Fittipaldi","Brazilian",1982,8,7,"Canadian Grand Prix","1982-06-13",\N
5861,6,9,"Ferrari","Italian",1982,9,39,"Dutch Grand Prix","1982-07-03",\N
5862,34,6,"Brabham","British",1982,9,39,"Dutch Grand Prix","1982-07-03",\N
5863,3,6,"Williams","British",1982,9,39,"Dutch Grand Prix","1982-07-03",\N
5864,1,3,"McLaren","British",1982,9,39,"Dutch Grand Prix","1982-07-03",\N
5865,21,1,"Arrows","British",1982,9,39,"Dutch Grand Prix","1982-07-03",\N
5866,25,0,"Tyrrell","British",1982,9,39,"Dutch Grand Prix","1982-07-03",\N
5867,51,0,"Alfa Romeo","Italian",1982,9,39,"Dutch Grand Prix","1982-07-03",\N
5868,54,0,"ATS","Italian",1982,9,39,"Dutch Grand Prix","1982-07-03",\N
5869,45,0,"Osella","Italian",1982,9,39,"Dutch Grand Prix","1982-07-03",\N
5870,37,0,"March","British",1982,9,39,"Dutch Grand Prix","1982-07-03",\N
5871,55,0,"Theodore","Hong Kong",1982,9,39,"Dutch Grand Prix","1982-07-03",\N
5872,32,0,"Team Lotus","British",1982,9,39,"Dutch Grand Prix","1982-07-03",\N
5873,4,0,"Renault","French",1982,9,39,"Dutch Grand Prix","1982-07-03",\N
5874,56,0,"Fittipaldi","Brazilian",1982,9,39,"Dutch Grand Prix","1982-07-03",\N
5875,53,0,"Toleman","British",1982,9,39,"Dutch Grand Prix","1982-07-03",\N
5876,27,0,"Ligier","French",1982,9,39,"Dutch Grand Prix","1982-07-03",\N
5877,57,0,"Ensign","British",1982,9,39,"Dutch Grand Prix","1982-07-03",\N
5878,1,9,"McLaren","British",1982,10,38,"British Grand Prix","1982-07-18",\N
5879,6,10,"Ferrari","Italian",1982,10,38,"British Grand Prix","1982-07-18",\N
5880,32,3,"Team Lotus","British",1982,10,38,"British Grand Prix","1982-07-18",\N
5881,3,2,"Williams","British",1982,10,38,"British Grand Prix","1982-07-18",\N
5882,4,1,"Renault","French",1982,10,38,"British Grand Prix","1982-07-18",\N
5883,51,0,"Alfa Romeo","Italian",1982,10,38,"British Grand Prix","1982-07-18",\N
5884,25,0,"Tyrrell","British",1982,10,38,"British Grand Prix","1982-07-18",\N
5885,21,0,"Arrows","British",1982,10,38,"British Grand Prix","1982-07-18",\N
5886,37,0,"March","British",1982,10,38,"British Grand Prix","1982-07-18",\N
5887,27,0,"Ligier","French",1982,10,38,"British Grand Prix","1982-07-18",\N
5888,53,0,"Toleman","British",1982,10,38,"British Grand Prix","1982-07-18",\N
5889,34,0,"Brabham","British",1982,10,38,"British Grand Prix","1982-07-18",\N
5890,57,0,"Ensign","British",1982,10,38,"British Grand Prix","1982-07-18",\N
5891,45,0,"Osella","Italian",1982,10,38,"British Grand Prix","1982-07-18",\N
5892,56,0,"Fittipaldi","Brazilian",1982,10,38,"British Grand Prix","1982-07-18",\N
5893,54,0,"ATS","Italian",1982,10,38,"British Grand Prix","1982-07-18",\N
5894,55,0,"Theodore","Hong Kong",1982,10,38,"British Grand Prix","1982-07-18",\N
5895,4,15,"Renault","French",1982,11,34,"French Grand Prix","1982-07-25",\N
5896,6,7,"Ferrari","Italian",1982,11,34,"French Grand Prix","1982-07-25",\N
5897,3,2,"Williams","British",1982,11,34,"French Grand Prix","1982-07-25",\N
5898,25,1,"Tyrrell","British",1982,11,34,"French Grand Prix","1982-07-25",\N
5899,1,0,"McLaren","British",1982,11,34,"French Grand Prix","1982-07-25",\N
5900,51,0,"Alfa Romeo","Italian",1982,11,34,"French Grand Prix","1982-07-25",\N
5901,54,0,"ATS","Italian",1982,11,34,"French Grand Prix","1982-07-25",\N
5902,32,0,"Team Lotus","British",1982,11,34,"French Grand Prix","1982-07-25",\N
5903,21,0,"Arrows","British",1982,11,34,"French Grand Prix","1982-07-25",\N
5904,27,0,"Ligier","French",1982,11,34,"French Grand Prix","1982-07-25",\N
5905,53,0,"Toleman","British",1982,11,34,"French Grand Prix","1982-07-25",\N
5906,34,0,"Brabham","British",1982,11,34,"French Grand Prix","1982-07-25",\N
5907,37,0,"March","British",1982,11,34,"French Grand Prix","1982-07-25",\N
5908,45,0,"Osella","Italian",1982,11,34,"French Grand Prix","1982-07-25",\N
5909,55,0,"Theodore","Hong Kong",1982,11,34,"French Grand Prix","1982-07-25",\N
5910,57,0,"Ensign","British",1982,11,34,"French Grand Prix","1982-07-25",\N
5911,6,9,"Ferrari","Italian",1982,12,10,"German Grand Prix","1982-08-08",\N
5912,4,6,"Renault","French",1982,12,10,"German Grand Prix","1982-08-08",\N
5913,3,4,"Williams","British",1982,12,10,"German Grand Prix","1982-08-08",\N
5914,25,3,"Tyrrell","British",1982,12,10,"German Grand Prix","1982-08-08",\N
5915,51,2,"Alfa Romeo","Italian",1982,12,10,"German Grand Prix","1982-08-08",\N
5916,21,1,"Arrows","British",1982,12,10,"German Grand Prix","1982-08-08",\N
5917,57,0,"Ensign","British",1982,12,10,"German Grand Prix","1982-08-08",\N
5918,32,0,"Team Lotus","British",1982,12,10,"German Grand Prix","1982-08-08",\N
5919,53,0,"Toleman","British",1982,12,10,"German Grand Prix","1982-08-08",\N
5920,56,0,"Fittipaldi","Brazilian",1982,12,10,"German Grand Prix","1982-08-08",\N
5921,1,0,"McLaren","British",1982,12,10,"German Grand Prix","1982-08-08",\N
5922,27,0,"Ligier","French",1982,12,10,"German Grand Prix","1982-08-08",\N
5923,37,0,"March","British",1982,12,10,"German Grand Prix","1982-08-08",\N
5924,34,0,"Brabham","British",1982,12,10,"German Grand Prix","1982-08-08",\N
5925,54,0,"ATS","Italian",1982,12,10,"German Grand Prix","1982-08-08",\N
5926,45,0,"Osella","Italian",1982,12,10,"German Grand Prix","1982-08-08",\N
5927,55,0,"Theodore","Hong Kong",1982,12,10,"German Grand Prix","1982-08-08",\N
5928,32,9,"Team Lotus","British",1982,13,23,"Austrian Grand Prix","1982-08-15",\N
5929,3,6,"Williams","British",1982,13,23,"Austrian Grand Prix","1982-08-15",\N
5930,27,4,"Ligier","French",1982,13,23,"Austrian Grand Prix","1982-08-15",\N
5931,6,3,"Ferrari","Italian",1982,13,23,"Austrian Grand Prix","1982-08-15",\N
5932,1,2,"McLaren","British",1982,13,23,"Austrian Grand Prix","1982-08-15",\N
5933,21,1,"Arrows","British",1982,13,23,"Austrian Grand Prix","1982-08-15",\N
5934,56,0,"Fittipaldi","Brazilian",1982,13,23,"Austrian Grand Prix","1982-08-15",\N
5935,4,0,"Renault","French",1982,13,23,"Austrian Grand Prix","1982-08-15",\N
5936,25,0,"Tyrrell","British",1982,13,23,"Austrian Grand Prix","1982-08-15",\N
5937,34,0,"Brabham","British",1982,13,23,"Austrian Grand Prix","1982-08-15",\N
5938,55,0,"Theodore","Hong Kong",1982,13,23,"Austrian Grand Prix","1982-08-15",\N
5939,54,0,"ATS","Italian",1982,13,23,"Austrian Grand Prix","1982-08-15",\N
5940,53,0,"Toleman","British",1982,13,23,"Austrian Grand Prix","1982-08-15",\N
5941,57,0,"Ensign","British",1982,13,23,"Austrian Grand Prix","1982-08-15",\N
5942,37,0,"March","British",1982,13,23,"Austrian Grand Prix","1982-08-15",\N
5943,51,0,"Alfa Romeo","Italian",1982,13,23,"Austrian Grand Prix","1982-08-15",\N
5944,45,0,"Osella","Italian",1982,13,23,"Austrian Grand Prix","1982-08-15",\N
5945,3,9,"Williams","British",1982,14,41,"Swiss Grand Prix","1982-08-29",\N
5946,4,6,"Renault","French",1982,14,41,"Swiss Grand Prix","1982-08-29",\N
5947,1,4,"McLaren","British",1982,14,41,"Swiss Grand Prix","1982-08-29",\N
5948,34,5,"Brabham","British",1982,14,41,"Swiss Grand Prix","1982-08-29",\N
5949,32,1,"Team Lotus","British",1982,14,41,"Swiss Grand Prix","1982-08-29",\N
5950,25,0,"Tyrrell","British",1982,14,41,"Swiss Grand Prix","1982-08-29",\N
5951,51,0,"Alfa Romeo","Italian",1982,14,41,"Swiss Grand Prix","1982-08-29",\N
5952,54,0,"ATS","Italian",1982,14,41,"Swiss Grand Prix","1982-08-29",\N
5953,21,0,"Arrows","British",1982,14,41,"Swiss Grand Prix","1982-08-29",\N
5954,27,0,"Ligier","French",1982,14,41,"Swiss Grand Prix","1982-08-29",\N
5955,45,0,"Osella","Italian",1982,14,41,"Swiss Grand Prix","1982-08-29",\N
5956,53,0,"Toleman","British",1982,14,41,"Swiss Grand Prix","1982-08-29",\N
5957,37,0,"March","British",1982,14,41,"Swiss Grand Prix","1982-08-29",\N
5958,57,0,"Ensign","British",1982,14,41,"Swiss Grand Prix","1982-08-29",\N
5959,6,0,"Ferrari","Italian",1982,14,41,"Swiss Grand Prix","1982-08-29",\N
5960,56,0,"Fittipaldi","Brazilian",1982,14,41,"Swiss Grand Prix","1982-08-29",\N
5961,55,0,"Theodore","Hong Kong",1982,14,41,"Swiss Grand Prix","1982-08-29",\N
5962,4,9,"Renault","French",1982,15,14,"Italian Grand Prix","1982-09-12",\N
5963,6,10,"Ferrari","Italian",1982,15,14,"Italian Grand Prix","1982-09-12",\N
5964,1,3,"McLaren","British",1982,15,14,"Italian Grand Prix","1982-09-12",\N
5965,25,2,"Tyrrell","British",1982,15,14,"Italian Grand Prix","1982-09-12",\N
5966,27,1,"Ligier","French",1982,15,14,"Italian Grand Prix","1982-09-12",\N
5967,32,0,"Team Lotus","British",1982,15,14,"Italian Grand Prix","1982-09-12",\N
5968,3,0,"Williams","British",1982,15,14,"Italian Grand Prix","1982-09-12",\N
5969,54,0,"ATS","Italian",1982,15,14,"Italian Grand Prix","1982-09-12",\N
5970,51,0,"Alfa Romeo","Italian",1982,15,14,"Italian Grand Prix","1982-09-12",\N
5971,56,0,"Fittipaldi","Brazilian",1982,15,14,"Italian Grand Prix","1982-09-12",\N
5972,21,0,"Arrows","British",1982,15,14,"Italian Grand Prix","1982-09-12",\N
5973,57,0,"Ensign","British",1982,15,14,"Italian Grand Prix","1982-09-12",\N
5974,45,0,"Osella","Italian",1982,15,14,"Italian Grand Prix","1982-09-12",\N
5975,34,0,"Brabham","British",1982,15,14,"Italian Grand Prix","1982-09-12",\N
5976,53,0,"Toleman","British",1982,15,14,"Italian Grand Prix","1982-09-12",\N
5977,37,0,"March","British",1982,15,14,"Italian Grand Prix","1982-09-12",\N
5978,55,0,"Theodore","Hong Kong",1982,15,14,"Italian Grand Prix","1982-09-12",\N
5979,25,9,"Tyrrell","British",1982,16,44,"Caesars Palace Grand Prix","1982-09-25",\N
5980,1,6,"McLaren","British",1982,16,44,"Caesars Palace Grand Prix","1982-09-25",\N
5981,27,4,"Ligier","French",1982,16,44,"Caesars Palace Grand Prix","1982-09-25",\N
